0.0	0.0	0.0	0.0
100957.952834	401.786648834	394.628516602	409.073524452
201915.905667	537.675292202	530.384125138	545.065162528
302873.858501	610.029074839	602.978228761	617.161458394
403831.811334	654.74594406	649.029737745	660.513647729
504789.764168	684.721695645	679.876652905	689.601069954
605747.717001	705.578124091	701.479792987	709.702203873
706705.669835	720.512356806	716.864627551	724.181543292
807663.622668	732.614235041	729.618805606	735.622538815
908621.575502	741.523277316	738.94411816	744.11531081
1009579.52834	748.81444438	746.359737163	751.277734489
1110537.48117	754.637936849	752.196103972	757.092644066
1211495.434	759.405733558	756.85232308	761.967726929
1312453.38684	763.401069954	760.624504274	766.190509973
1413411.33967	766.748397976	763.624225156	769.885445136
1514369.2925	769.597918242	766.018852125	773.189858696
1615327.24534	772.15132872	768.035831831	776.28828284
1716285.19817	774.421503751	769.718078735	779.15496889
1817243.151	776.339780194	771.014095482	781.699796476
1918201.10384	778.094981683	772.129871489	784.103006338
2019159.05667	779.652776647	773.035366634	786.325975461
2120117.0095	781.090411118	773.807826947	788.441658429
2221074.96234	782.377844973	774.421503751	790.415723673
2322032.91517	783.626655812	774.987974647	792.36404024
2422990.868	784.751014712	775.417119265	794.196487759
2523948.82084	785.738047334	775.713229052	795.895900448
2624906.77367	786.673582602	775.949258592	797.543815782
2725864.72651	787.463208699	776.039378961	799.050113392
2826822.67934	788.244251904	776.129499331	800.54782811
2927780.63217	788.930883294	776.129499331	801.946839565
3028738.58501	789.570308775	776.086584869	803.29006222
3129696.53784	790.201151364	776.043670408	804.616119091
3230654.49067	790.750456475	775.932092807	805.852055591
3331612.44351	791.372716171	775.90634413	807.152363784
3432570.39634	791.870523929	775.764726406	808.311054254
3533528.34917	792.316834332	775.584485666	809.409664476
3634486.30201	792.733104611	775.391370588	810.465360237
3735444.25484	793.12791766	775.189672617	811.482432982
3836402.20767	793.591393848	775.07380357	812.555294528
3937360.16051	794.080618713	774.992266093	813.636738966
4038318.11334	794.496888992	774.859231261	814.636645927
4139276.06617	794.831621794	774.653241845	815.533558179
4240234.01901	795.119148689	774.417212304	816.370390184
4341191.97184	795.496795953	774.284177473	817.288759667
4442149.92467	795.887317555	774.176891318	818.202837704
4543107.87751	796.119055649	773.92798744	818.945257894
4644065.83034	796.337919405	773.679083561	819.661929406
4745023.78318	796.548200267	773.434471129	820.357143688
4845981.73601	796.749898238	773.189858696	821.030900738
4946939.68884	796.93872187	772.945246264	821.678909112
5047897.64168	797.123254056	772.709216724	822.309751701
5148855.59451	797.312077688	772.490352969	822.936302844
5249813.54734	797.569564459	772.344443798	823.61435134
5350771.50018	797.908588707	772.29723789	824.369645868
5451729.45301	798.166075478	772.177077397	825.030528581
5552687.40584	798.337733326	771.983962319	825.596999477
5653645.35868	798.475059603	771.760807118	826.116264465
5754603.31151	798.616677327	771.550526255	826.631238007
5855561.26434	798.805500959	771.400325638	827.184834564
5956519.21718	799.002907484	771.267290807	827.738431122
6057477.17001	799.234645578	771.172878991	828.317776356
6158435.12284	799.414886317	771.039844159	828.832749898
6259393.07568	799.586544165	770.902517881	829.339140548
6360351.02851	799.758202012	770.773774496	829.828365413
6461308.98135	799.921276967	770.64503111	830.309007385
6562266.93418	800.080060476	770.516287725	830.776775019
6663224.88701	800.234552538	770.391835785	831.231668314
6764182.83985	800.380461708	770.267383846	831.673687271
6865140.79268	800.526370879	770.147223353	832.102831889
6966098.74551	800.667988603	770.02706286	832.527685061
7067056.69835	800.805314881	769.911193813	832.935372449
7168014.65118	800.938349712	769.799616212	833.33876839
7268972.60401	801.067093098	769.683747165	833.729289992
7369930.55685	801.200127929	769.580752457	834.115520149
7470888.50968	801.376077223	769.524963656	834.544664767
7571846.46251	801.54773507	769.469174856	834.960935047
7672804.41535	801.69364424	769.396220271	835.347165203
7773762.36818	801.835261964	769.31897424	835.724812467
7874720.32101	801.972588242	769.246019655	836.093876839
7975678.27385	802.105623074	769.173065069	836.454358318
