0.0	0.0	0.0	0.0
54262.5332005	171.413008837	169.034593655	173.827234536
108525.066401	200.628422425	199.204954368	202.063827321
162787.599602	211.619266985	210.541967261	212.69955092
217050.132802	217.137070839	215.540518615	218.745559901
271312.666003	220.679327828	217.906996958	223.487469216
325575.199203	223.015964074	218.999217731	227.10433145
379837.732404	224.663247863	219.506533391	229.945299145
434100.265604	225.809184413	219.566217587	232.225235405
488362.798805	226.698478922	219.452817616	234.18287701
542625.332005	227.414689266	219.255859771	235.880892366
596887.865206	228.050325945	219.064870346	237.402839345
651150.398406	228.563610025	218.844038824	238.715891641
705412.931607	228.99632044	218.620223091	239.8648124
759675.464807	229.366362451	218.402375779	240.88242793
813937.998008	229.691641315	218.199449515	241.789627698
868200.531208	230.049746487	218.083065334	242.672953788
922463.064409	230.294451688	217.898044329	243.395132551
976725.59761	230.506330581	217.716007533	244.04569028
1030988.13081	230.703288425	217.557844415	244.645516442
1085250.66401	230.89129364	217.411618137	245.203563668
1139513.19721	231.007677821	217.226597132	245.663131972
1193775.73041	231.118093583	217.053512965	246.092858178
1248038.26361	231.228509344	216.904302477	246.501694915
1302300.79681	231.332956685	216.764044618	246.883673765
1356563.33001	231.431435608	216.629755179	247.241778937
1410825.86321	231.52693032	216.510386788	247.58197885
1465088.39641	231.619440823	216.399971027	247.907257714
1519350.92961	231.702998696	216.295523685	248.21164711
1573613.46282	231.78357236	216.194060553	248.498131247
1627875.99602	231.858177604	216.098565841	248.769694336
1682138.52922	231.929798638	216.006055338	249.026336375
1736401.06242	231.995451253	215.916529045	249.268057366
1790663.59562	232.055135448	215.829986962	249.500825728
1844926.12882	232.111835434	215.749413299	249.718673041
1899188.66202	232.168535419	215.668839635	249.927567724
1953451.19522	232.219266985	215.591250181	250.127509778
2007713.72842	232.267014342	215.519629147	250.318499203
2061976.26162	232.311777488	215.448008112	250.500535999
2116238.79482	232.356540635	215.379371288	250.673620165
2170501.32802	232.398319571	215.310734463	250.840735912
2224763.86122	232.437114298	215.248066058	250.998899029
2279026.39442	232.478893235	215.188381863	251.157062147
2333288.92762	232.517687962	215.131681877	251.309256845
2387551.46082	232.556482689	215.077966102	251.455483123
2441813.99402	232.592293206	215.027234536	251.595740982
2496076.52722	232.628103723	214.97650297	251.730030422
2550339.06042	232.66093003	214.925771404	251.861335651
2604601.59363	232.693756338	214.878024048	251.986672461
2658864.12683	232.723598435	214.830276691	252.109025062
2713126.66003	232.753440533	214.785513545	252.225409242
2767389.19323	232.783282631	214.740750398	252.338809213
2821651.72643	232.810140519	214.698971462	252.449224975
2875914.25963	232.836998406	214.657192525	252.556656526
2930176.79283	232.860872085	214.615413588	252.658119658
2984439.32603	232.884745763	214.576618861	252.75958279
3038701.85923	232.908619441	214.537824134	252.855077503
3092964.39243	232.932493119	214.499029408	252.947588005
3147226.92563	232.953382587	214.46321889	253.040098508
3201489.45883	232.974272056	214.427408373	253.126640591
3255751.99203	232.995161524	214.391597856	253.213182674
3310014.52523	233.016050992	214.355787339	253.296740548
3364277.05843	233.033956251	214.322961031	253.377314211
3418539.59163	233.051861509	214.290134724	253.457887875
3472802.12483	233.069766768	214.260292626	253.532493119
3527064.65803	233.087672027	214.230450529	253.610082573
3581327.19124	233.105577285	214.200608431	253.681703607
3635589.72444	233.123482544	214.170766333	253.753324641
3689852.25764	233.141387802	214.143908446	253.824945676
3744114.79084	233.159293061	214.117050558	253.8935825
3798377.32404	233.17421411	214.09019267	253.959235115
3852639.85724	233.189135159	214.063334782	254.02488773
3906902.39044	233.204056207	214.039461104	254.087556135
3961164.92364	233.218977256	214.012603216	254.15022454
4015427.45684	233.233898305	213.988729538	254.209908735
4069689.99004	233.248819354	213.96485586	254.269592931
4123952.52324	233.260756193	213.940982182	254.326292916
4178215.05644	233.275677242	213.917108504	254.382992902
4232477.58964	233.287614081	213.896219035	254.436708677
4286740.12284	233.29955092	213.872345357	254.490424453
