0.0	0.0	0.0	0.0
182084.168895	171.2488773	168.825698971	173.707866145
364168.33779	200.68810662	199.076633348	202.311516732
546252.506684	211.487961756	210.353962045	212.630914095
728336.675579	216.949065624	215.286860785	218.623207301
910420.844474	220.40478053	217.572765464	223.269621904
1092505.01337	222.639953643	218.611270462	226.740257859
1274589.18226	224.349905838	219.226017673	229.593162393
1456673.35116	225.468984499	219.303607127	231.807446038
1638757.52005	226.498536868	219.318528176	233.911313921
1820841.68895	227.295320875	219.133507171	235.761523975
2002925.85784	228.056294365	218.954454585	237.534144575
2185010.02674	228.572562654	218.581428364	239.020281037
2367094.19563	229.011241489	218.181544256	240.37511227
2549178.36453	229.38426771	217.772707518	241.616543532
2731262.53342	229.715514993	217.37282341	242.762480081
2913346.70232	230.025872809	216.99979719	243.833811386
3095430.87121	230.300420107	216.638707808	244.821584818
3277515.04011	230.509314791	216.256728958	245.698942489
3459599.209	230.676430537	215.871765899	246.495726496
3641683.3779	230.828625235	215.507692308	247.235810517
3823767.54679	230.962914675	215.161523975	247.928147182
4005851.71569	231.088251485	214.833260901	248.572736491
4187935.88458	231.201651456	214.522903086	249.175546864
4370020.05348	231.324004056	214.248355787	249.760451977
4552104.22237	231.440388237	213.991713748	250.312530784
4734188.39127	231.547819788	213.747008547	250.831783283
4916272.56016	231.64928292	213.514240185	251.324177894
5098356.72906	231.723888165	213.275503404	251.771809358
5280440.89795	231.768651311	213.021845574	252.165725047
5462525.06684	231.807446038	212.780124584	252.538751268
5644609.23574	231.846240765	212.550340432	252.893872229
5826693.40463	231.879067072	212.329508909	253.231087933
6008777.57353	231.91189338	212.120614226	253.550398378
6190861.74242	231.941735477	211.920672172	253.857771983
6372945.91132	231.971577575	211.729682747	254.14724033
6555030.08021	231.998435463	211.547645951	254.427756048
6737114.24911	232.022309141	211.371577575	254.693350717
6919198.418	232.049167029	211.204461828	254.947008547
7101282.5869	232.087961756	211.064203969	255.209619006
7283366.75579	232.129740692	210.92991453	255.463276836
7465450.92469	232.171519629	210.80159351	255.707982037
7647535.09358	232.207330146	210.6762567	255.940750398
7829619.26248	232.243140663	210.556888309	256.164566131
8011703.43137	232.278951181	210.443488338	256.379429234
8193787.60027	232.311777488	210.330088367	256.588323917
8375871.76916	232.341619586	210.225641026	256.788265971
8557955.93806	232.371461683	210.121193684	256.979255396
8740040.10695	232.401303781	210.019730552	257.164276402
8922124.27585	232.428161669	209.924235839	257.343328987
9104208.44474	232.455019557	209.831725337	257.516413154
9286292.61364	232.478893235	209.742199044	257.6835289
9468376.78253	232.502766913	209.652672751	257.844676228
9650460.95143	232.526640591	209.569114878	257.999855135
9832545.12032	232.550514269	209.488541214	258.152049833
10014629.2892	232.571403738	209.40796755	258.298276112
10196713.4581	232.592293206	209.330378096	258.438533971
10378797.627	232.613182674	209.255772852	258.57580762
10560881.7959	232.634072143	209.184151818	258.710097059
10742965.9648	232.651977401	209.112530784	258.838418079
10925050.1337	232.66988266	209.043893959	258.963754889
11107134.3026	232.687787918	208.978241344	259.086107489
11289218.4715	232.705693177	208.91258873	259.20547588
11471302.6404	232.720614226	208.849920324	259.318875851
11653386.8093	232.735535275	208.787251919	259.432275822
11835470.9782	232.753440533	208.727567724	259.539707374
12017555.1471	232.768361582	208.670867739	259.647138925
12199639.316	232.783282631	208.614167753	259.748602057
12381723.4848	232.79521947	208.560451977	259.850065189
12563807.6537	232.810140519	208.503751992	259.948544111
12745891.8226	232.822077358	208.453020426	260.044038824
12927975.9915	232.836998406	208.40228886	260.136549326
13110060.1604	232.848935246	208.351557294	260.226075619
13292144.3293	232.860872085	208.303809938	260.315601912
13474228.4982	232.872808924	208.256062581	260.399159786
13656312.6671	232.884745763	208.208315225	260.485701869
13838396.836	232.896682602	208.163552079	260.566275532
14020481.0049	232.905635231	208.118788932	260.646849196
14202565.1738	232.91757207	208.077009996	260.72443865
14384649.3427	232.926524699	208.032246849	260.802028104
